0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0151636254689034,0.8347703479877042,1.2279555763917196,0.5943328562091201,0.3950289051348427,0.8347703479877054,0.9732596084411906,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.9949774937058796,0.0269679816189261,-1.3730843511849478,-0.7850187010698834,0.4041527212394904,0.026967981618926,-1.5315153894488882,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.203982038463466,-1.2530976414848654,-1.6119714911909877,-0.4011409165203263,-0.717140751766307,-1.2530976414848662,-1.5021138578108113,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.9949774937058796,-0.8755893428985058,-1.0916972921125008,1.088341755265735,0.4041527212394904,-0.8755893428985039,-0.9488641233799854,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.102119076409759,0.3983443833774737,1.7905916000364623,1.088341755265735,0.4041527212394904,0.3983443833774757,1.8033946449045413,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.4115330289725164,2.0839406447667503,0.1504069795684552,0.0161969591398409,1.323741336506676,2.0839406447667503,-0.5643531991998678,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.329000165548897,0.5180235725132994,1.238995040155492,0.530936465006266,0.4041527212394904,0.5180235725133016,1.1444605861186032,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.2631681450029317,-0.7766964264010161,0.6970551659239456,1.088341755265735,0.4041527212394904,-0.7766964264010174,1.22309666804513,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.3846054630782602,-0.0180028351514796,0.3428826050495647,-0.7850187010698834,0.3664528611198909,-0.0180028351514805,0.4204033775590287,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0594261400927905,1.977125574850112,1.633128353302565,0.1509608902872566,0.4041527212394904,1.977125574850112,0.8315744421966176,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.213690973695374,-0.8896755534435148,-0.2025773041012206,-0.0426715198400493,-2.0726335979201966,-0.8896755534435143,0.1650096769411825,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2659641254256533,0.4108225790200834,-0.2515205765888294,-0.7850187010698834,0.4041527212394904,0.4108225790200825,-0.4090909499308874,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.1825668364749458,0.229352737234767,-0.162214985548359,-0.1931641853788585,-0.0349037707559348,0.2293527372347658,-0.245612569902656,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.2659641254256533,-0.6598473434934095,0.9529679906020136,1.088341755265735,0.4041527212394904,-0.6598473434934106,1.468789879754257,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.8458772943339691,-1.0313631065434985,-0.1736514710000673,0.6487202569774556,0.4041527212394904,-1.0313631065434987,0.2657322202935143,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2309044317942128,-0.7876309277373243,0.7940679653048696,1.088341755265735,0.4041527212394904,-0.7876309277373238,1.3489127282516795,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.1525951960973213,-1.0899913298849375,-1.0535074414068797,-0.7850187010698834,0.4041527212394904,-1.089991329884938,-0.8306803871872791,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.1911420275735521,-1.3921694903436157,-0.2898186573313503,-0.7850187010698834,-2.1670227344876687,-1.3921694903436168,0.2840178255870679,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0691801577846648,0.3608990763502938,-0.1240535099018119,0.3527386716787094,0.4041527212394904,0.3608990763502927,-0.2529791206865392,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.2659641254256533,-0.6252214225951024,0.955299824696248,1.088341755265735,0.4041527212394904,-0.6252214225951029,1.4512822693734286,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.2637866368671153,-0.4078499680889074,0.7078890155315188,1.088341755265735,0.4041527212394904,-0.4078499680889076,1.0340287842362954,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.2068889817486715,-0.0010007575834547,-0.4388964439762622,1.088341755265735,0.6677097757410749,-0.0010007575834533,-0.4700178331798545,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.9949774937058796,-0.0179813949527804,-0.2515205765888294,1.088341755265735,-2.1670227344876687,-0.0179813949527783,-0.2520148929924555,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.5221243865315548,0.5180235725132994,-1.3972160977574724,1.088341755265735,1.68974044910307,0.5180235725133016,-1.6697334719457455,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.247640909904946,0.7010907091016643,1.052019287833902,-0.3621431719007876,0.4041527212394904,0.7010907091016633,0.8553626534179648,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.9921949396085304,0.5944793210726601,1.2212927077086615,0.9349378875777804,0.4041527212394904,0.594479321072659,1.0864037731731944,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.5591560602612011,0.1911570232531343,-0.0828545280996916,-0.7264836802512208,0.4041527212394904,0.1911570232531348,-0.1434986435474258,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2514369746493413,-0.8422176736240685,0.6098778952632993,1.088341755265735,0.4041527212394904,-0.8422176736240687,1.1521226180337714,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.2068889817486715,-0.4467853689256443,-1.015317590701258,-0.7850187010698834,0.4041527212394904,-0.4467853689256429,-0.9896219390121588,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.6961537169491007,1.132606868209907,-0.0577528738887966,0.7165059317295036,0.4041527212394904,1.1326068682099069,-0.456382167089423,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.1351251689967409,-0.2573397732244318,1.0649019847419814,1.088341755265735,0.4041527212394904,-0.25733977322443,1.3696753103921204,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.0257805674636192,1.3209697338768367,1.3068435871973076,-0.3632334676863751,0.4041527212394904,1.3209697338768354,0.820901646740108,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.5181886725028405,-0.3802885926618005,-1.4021887600280003,1.088341755265735,0.4041527212394904,-0.3802885926618,-1.4654011256047548,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.0108079890603486,-0.8509652746931142,0.5116096809201296,0.9795538402058694,1.676231493258679,-0.8509652746931152,1.0349450568915288,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.5221243865315548,-0.8755893428985058,-0.6334190836450437,-0.7850187010698834,-2.1670227344876687,-0.8755893428985039,-0.3779784739932444,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0943376730839824,-0.0921644824500862,-0.5598127673818938,0.368574187616114,0.4041527212394904,-0.0921644824500857,-0.5753121922479857,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.105689615245619,0.3892108587318509,-0.155163267805417,-0.2222462331030128,0.4954654463741848,0.3892108587318521,-0.2971428445639277,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.0805684808148843,1.6519849615851885,-0.0186188936940309,-0.7850187010698834,-0.4027605576190915,1.6519849615851891,-0.5868046136048534,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.2579188162218176,-0.8655338897088434,-0.164326082305515,-0.8467253211411224,-2.1670227344876687,-0.8655338897088442,0.201850181577605,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.837359791314438,-1.1971923233781536,-1.4354059484630937,-0.7850187010698834,-2.1670227344876687,-1.1971923233781534,-1.288231829634035,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.4731199395341388,0.203281455617217,-1.3972160977574724,0.93769360080905,1.3012756909622598,0.203281455617218,-1.5995754387484105,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.3827044647903865,1.7388606467120893,1.2838105626295837,-0.3208093467921988,0.4041527212394904,1.7388606467120886,0.6117628789960351,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.5255658114455692,0.2077517370458853,1.7364441965931976,1.088341755265735,0.4041527212394904,0.2077517370458865,1.8580906483286888,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.2654465088909997,-0.8050510891799718,0.7046464680675077,1.088341755265735,0.4041527212394904,-0.8050510891799701,1.248527472186042,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.1525951960973213,-0.0179813949527804,0.4358967361123563,-0.7850187010698834,0.4041527212394904,-0.0179813949527783,0.5256143275528192,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7943974613204954,0.1285623631524464,-1.3972160977574724,-2.6479295527800617,1.68974044910307,0.1285623631524477,-1.5823882135042653,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.0375464099146532,0.334302509864625,-1.35075955739856,-0.6889471567876234,-0.0511278878815733,0.3343025098646257,-1.5786354885838147,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.4655533729338044,1.357150069180796,1.309386229267437,0.408690328428085,0.4041527212394904,1.3571500691807947,0.8066826905720982,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.4739876249858036,-0.0720964564681551,1.801746435339216,1.088341755265735,0.4041527212394904,-0.0720964564681559,2.105181784733292,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.2068889817486715,0.7788435896822932,0.1303779304673848,-0.5668995964178144,0.4041527212394904,0.778843589682294,-0.1389386549170051,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.2582247810028285,-0.5554121356323194,0.6952453488990058,1.088341755265735,0.4041527212394904,-0.5554121356323188,1.0983023386043074,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.837359791314438,-2.162001264817097,-1.3972160977574724,-0.7850187010698834,0.4041527212394904,-2.1620012648170976,-0.9336405060630052,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.8999967798300613,0.4937854278844825,-0.1249534155438394,-0.7631828115908356,0.6173507332652025,0.4937854278844824,-0.3027806204517289,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.3692880421657443,0.6252245660065153,-0.7670835611147188,-0.7850187010698834,0.4041527212394904,0.6252245660065168,-1.0277780310202802,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6856574812937473,0.5859675621892991,-1.2069412769928265,-0.2652810695059551,1.0502942556146366,0.5859675621892999,-1.4827609087323927,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.0492712793572299,-1.0899913298849375,0.5313713628764098,1.088341755265735,-2.1670227344876687,-1.089991329884938,1.1932987917644904,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.5221243865315548,-0.8755893428985058,-0.6716089343506652,-2.6583791574055016,0.4041527212394904,-0.8755893428985039,-0.4255522781088064,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.2666409358397223,1.5337637059608695,0.7042112947187169,1.088341755265735,0.4041527212394904,1.5337637059608695,0.1450275566615221,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.1465707322765155,0.095265734573453,-1.3365372369074289,-0.7850187010698834,-0.8069544816103125,0.0952657345734518,-1.5068646874945208,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.5221243865315548,0.5180235725132994,-0.5570393822338009,-2.6583791574055016,0.4041527212394904,0.5180235725133016,-0.772832504285545,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.2068889817486715,-2.3764032518035294,-1.015317590701258,-0.7850187010698834,-2.1670227344876687,-2.376403251803528,-0.288147733570507,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.2263432907224092,-0.3527700976320922,0.6946002841307377,1.088341755265735,0.4041527212394904,-0.3527700976320931,0.9892716743903366,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.204229834718129,0.937275937965918,0.514807202550159,-0.7584282227526559,-0.8170000641158388,0.9372759379659196,0.1949762044393102,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6506693460991927,-0.0042167873882508,0.6871193124658639,0.4396363698062935,-1.8257467594858192,-0.0042167873882493,0.8029885840295804,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.8781531441057716,-1.553217542868474,-0.5651287182204151,1.088341755265735,0.5701928042317109,-1.5532175428684745,-0.0099366262686869,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.1557089376051466,0.7268939882354818,0.3625134867671779,-0.7850187010698834,0.4041527212394904,0.7268939882354813,0.1230186054267736,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2548908513618452,0.7586790828062191,0.7032256910517063,1.088341755265735,0.4041527212394904,0.758679082806219,0.4647719119301773,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.2068889817486715,-1.0899913298849375,-0.1369510244719651,1.088341755265735,0.4041527212394904,-1.089991329884938,0.3398135958209731,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.2659641254256533,0.1964205920336515,-0.8243683371731508,-0.7850187010698834,0.4041527212394904,0.1964205920336521,-0.9649643439994076,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.2290229492807662,-0.7915544840991746,0.8218953055403261,1.088341755265735,0.4041527212394904,-0.7915544840991745,1.385518992763071,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.9624546569944294,1.1334215957604552,2.108590390613822,1.088341755265735,0.4041527212394904,1.133421595760454,1.711376841355738,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.2084894318987542,-0.5539863624188602,-0.2515205765888294,-0.7850187010698834,0.4041527212394904,-0.5539863624188582,-0.0393788037095929,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2659641254256533,-0.8312724521884118,0.9526515494990668,1.088341755265735,0.4041527212394904,-0.8312724521884113,1.5708423176819188,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.0863533619309722,-2.2755378370257624,-1.2589457715332966,-1.0912119742161148,-1.0546833800064408,-2.275537837025761,-0.6902668725869163,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.2115142732253483,0.5361512605130033,-1.169312244244817,0.1121167612251372,0.8821753772664608,0.5361512605130027,-1.430845934373985,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2.6302296612972773,0.5180235725132994,0.8941749445798134,-0.7850187010698834,-2.1670227344876687,0.5180235725133016,0.7763600762184378,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.920808592433158,1.6587064638772122,-1.0659587457613882,-0.1439172857027076,1.6088756954327228,1.6587064638772129,-1.5824671185415995,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.9908074021537092,0.5407823434319101,-0.2515205765888294,-0.7850187010698834,0.1395222009851398,0.5407823434319118,-0.454585550413331,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1.1392845675687358,1.3551775709005214,0.1874991775850953,-0.7850187010698834,0.0170404013883928,1.3551775709005205,-0.2899045221058752,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.1525951960973213,-1.3043933168713695,-1.3972160977574724,-2.6583791574055016,1.68974044910307,-1.3043933168713686,-1.207489988791422,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.3445956278855141,0.16706896001521,0.458014617287621,-0.7850187010698834,0.3842556799753455,0.1670689600152091,0.4654462166065096,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.7324051580283227,-0.2715546249616339,-1.431395059392736,0.5651140531716533,0.4041527212394904,-0.2715546249616353,-1.5264372820673715,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.472611958905836,-1.5069067136794037,-0.9056442065839586,0.991391604929454,0.4041527212394904,-1.5069067136794032,-0.4871701112521261,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3645066841401131,1.9116364879251049,0.1303779304673848,-0.7850187010698834,0.4041527212394904,1.911636487925103,-0.5288944687147453,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0846813821646737,2.0092322724013285,1.625791128235747,0.8813073244338044,0.4041527212394904,2.009232272401328,0.8104696818202896,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.9949774937058796,-0.7683883494052922,-1.3590262470518508,-2.6583791574055016,0.4041527212394904,-0.7683883494052924,-1.311559543382241,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.3102128984887629,1.4828325139522431,-1.5881653512855796,1.088341755265735,0.4041527212394904,1.4828325139522422,-2.0486542379687864,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2789804779067913,-0.1143872484012297,-1.2968006972482298,-0.7850187010698834,-0.8801674171244154,-0.1143872484012294,-1.4102226580928745,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.5723388896538169,1.4365002445644734,0.3602239288376747,-0.7850187010698834,-1.464236919235125,1.4365002445644743,-0.1505222437967202,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.7120113187512985,0.6142043038754125,0.0487062996337145,-0.1629244008926892,0.4041527212394904,0.6142043038754127,-0.1626379104347451,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.0183203639917299,-0.0456285311746796,1.0653565967247811,1.088341755265735,0.4041527212394904,-0.04562853117468,1.2527205915024693,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.078606767093838,1.0395028053610484,-1.030107870652083,-0.1554871598810371,1.68974044910307,1.0395028053610496,-1.407519332093611,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3592151714560971,-0.0179813949527804,-0.3275799415323537,0.5906161090637498,0.4041527212394904,-0.0179813949527783,-0.3380557645029343,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.915641726531064,-0.1988937915719303,1.5309441134781896,1.088341755265735,0.4041527212394904,-0.1988937915719299,1.8746596615325295,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.3353728068742865,-1.8120650617571927,-0.3450725353191087,-0.7850187010698834,0.4041527212394904,-1.8120650617571925,0.4137759285990207,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.396736692184107,0.5196315874156987,1.211134856648428,-0.3755039786753731,0.4041527212394904,0.5196315874156976,1.113892761136248,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3899898414096544,0.6140649425838709,1.955585083342643,1.088341755265735,0.4041527212394904,0.6140649425838705,1.852352102676088,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.0490827685851697,-1.0568555027961852,0.5202735832106099,1.088341755265735,-2.140346789134499,-1.0568555027961866,1.1602976900682236,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.9874344121432016,1.7928899474326694,1.4694769377298806,-0.6901910681306304,0.4041527212394904,1.7928899474326685,0.76227519567706,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.206217082506964,1.490422344291562,0.4458040617519606,-0.1602473688005858,-1.1118393247995275,1.4904223442915616,-0.0873632507137449,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.4780819274467103,-0.2126369589377607,-0.3498034940245211,1.088341755265735,-0.0075901738897451,-0.2126369589377604,-0.2905784262134372,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2659641254256533,-0.5969739608096382,0.967594588852714,1.088341755265735,0.4041527212394904,-0.5969739608096392,1.4496124120240683,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.5172525809683376,0.1769100112178869,1.7903671200940137,1.088341755265735,0.4041527212394904,0.1769100112178873,1.9364623390774565,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.5221243865315548,-1.6259962973510176,-1.4354059484630937,-0.7850187010698834,0.4041527212394904,-1.625996297351018,-1.16172150109479,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.3592849672775873,0.0272895845994055,-1.3422996652905494,1.0591641661583076,0.4041527212394904,0.0272895845994075,-1.496939739358604,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.5221243865315548,-0.9827903363917218,-1.225361769582176,1.088341755265735,0.4041527212394904,-0.9827903363917228,-1.083064059992379,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3645066841401131,0.8396265529929473,0.1227399603262604,-0.7850187010698834,-2.1670227344876687,0.8396265529929472,-0.1695222085618467,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.742940482873869,-1.4491039379878634,-1.713951911782147,1.0281188366759135,-2.1670227344876687,-1.4491039379878623,-1.5861806135584091,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
