Age,Height,Weight,FCVC,NCP,CH2O,FAF,TUE,Height_m,BMI,Gender_Female,Gender_Male,family_history_with_overweight_no,family_history_with_overweight_yes,FAVC_no,FAVC_yes,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,SMOKE_no,SMOKE_yes,SCC_no,SCC_yes,CALC_Always,CALC_Frequently,CALC_Sometimes,CALC_no,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
0.6341865467676657,0.9772142137641716,1.004975750026827,-0.8261398310579104,0.4023532302146519,-0.029305163774832554,-1.2044432310566484,-0.6011763549660931,0.9772142137641727,0.6683982248094698,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19644648843778859,-0.6325245787681444,0.7079227830092221,1.080202056526309,0.4023532302146519,-1.3276759771540536,-1.0925014219766782,-0.0835509882615037,-0.6325245787681426,1.1524641331845513,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.36149465368892225,-0.018734684668163807,-0.7736357447955207,-0.8095852938684521,0.4023532302146519,-0.029305163774832554,-1.2044432310566484,-1.0891146293991636,-0.018734684668161142,-0.8389470456041648,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9873993436193877,0.08781126278704769,-0.44344562705085594,1.080202056526309,0.4023532302146519,-0.029305163774832554,-0.024257370285858674,-1.0891146293991636,0.08781126278704961,-0.5051010630885193,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3412282576937445,1.8193640370449071,1.3187865950097695,0.028607207950939812,0.4023532302146519,1.5032240841044446,0.2213888751466951,0.1416322022690766,1.8193640370449073,0.5978223550729698,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.20501848120630586,1.0467247898839511,0.1324673690154202,-2.6993726442632133,0.4023532302146519,-0.029305163774832554,-1.2044432310566484,2.2420222951428874,1.0467247898839538,-0.23922959358410376,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,-0.8423028947127109,0.9470460823379111,1.080202056526309,0.4023532302146519,1.124303612701681,-1.2044432310566484,-0.8105116615781647,-0.8423028947127101,1.566532020951686,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6474296662371337,-1.0253701416302554,-1.6082695531684268,1.080202056526309,0.26531140303422457,-1.6605369868018272,-0.29602348918899146,-1.0891146293991636,-1.0253701416302539,-1.5445297806901979,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.8174862197999864,-1.2552749870491093,-0.17712817677831433,0.117368630011631,0.36907263886873176,-0.2792849157264274,-1.2044432310566484,-1.0891146293991636,-1.2552749870491078,0.3703339323023631,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.5510321356631263,0.02418202296679687,0.5791575061489421,0.38173854160775567,-2.1779376168872213,-1.6605369868018272,-0.9148799093730922,-0.5640258504151379,0.024182022966798198,0.6629371844630456,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9282753761877741,0.6181117524611252,1.2221854062783957,-0.2189738328242784,0.4023532302146519,0.31010197917874804,0.0662864889524762,0.6359329482280226,0.6181117524611243,1.0658082477527766,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.42088620872415966,-1.616923896496334,-0.9425702236416286,1.080202056526309,-2.1779376168872213,-1.6605369868018272,-0.024257370285858674,-1.0891146293991636,-1.6169238964963335,-0.4854267810078193,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7978065539925505,-1.4253436283771181,-1.7129741065138515,-0.6754784243350382,-2.1779376168872213,-0.5562338234081273,-1.2044432310566484,1.7731864254036034,-1.4253436283771153,-1.578207433537794,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,-0.6451289643520975,0.9716298884299933,1.080202056526309,0.4023532302146519,0.9851203886337259,-1.2044432310566484,-0.8331683893704375,-0.6451289643520951,1.4779327756324026,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.031486647311682,1.607838367562077,1.3345996301137595,0.9030703983864576,0.26578101596839687,0.6810783516033704,0.29054422603028107,-0.48591235510308906,1.6078383675620773,0.7055923399003127,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8543216791127868,-1.6163592029748228,-0.5220846269537188,1.080202056526309,0.4036098318571903,-0.029305163774832554,1.4795921024295986,0.5764538328718619,-1.6163592029748224,0.0836211337538946,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,-0.7480736587833211,0.9613453493288406,1.080202056526309,0.4023532302146519,0.8744086848048835,-1.2044432310566484,-0.6683337409333231,-0.7480736587833189,1.5269737376837424,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.914120327965932,0.5139950526078937,1.262587008355236,0.5697515953111804,0.4023532302146519,0.01976881438911155,-0.5050568286628531,0.16741853320195663,0.5139950526078964,1.1621874224879074,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7480305446687954,0.5250545219537457,1.8157855351262608,1.080202056526309,0.4023532302146519,1.5286435696026743,0.5191710111646592,0.0027621005903052604,0.5250545219537481,1.743294068521588,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,-0.9959421509431268,0.722190297996969,1.080202056526309,0.4023532302146519,0.7471644464496626,-1.2044432310566484,-0.17913962787970025,-0.9959421509431255,1.3787734257490525,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.22339535585500936,0.9769478488955318,0.1289834409370171,-1.000234600925677,-0.403954115723671,-1.010425856052649,-1.2044432310566484,1.1857071173913671,0.9769478488955344,-0.21737065890395785,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5164941605318204,-1.0116363690032777,-0.7208854162570273,-0.8095852938684521,0.604014571224475,1.6019266592521622,0.18769456882168897,-0.9444300282186041,-1.0116363690032755,-0.43000065134803267,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.76720544779716,-1.9273774781913302,-1.7104542183966633,1.080202056526309,-2.1779376168872213,-0.27610564490334777,-1.2044432310566484,0.1509926970270397,-1.9273774781913295,-1.4406264892972847,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5179708261715386,1.2598166847943741,-0.5586282262641111,-2.6993726442632133,0.4023532302146519,1.6019266592521622,1.1559284904849312,-1.0891146293991636,1.2598166847943753,-0.9937187950998138,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1336349329938793,-0.5747873298421671,-1.4185121336713484,1.080202056526309,1.1326813318692135,-0.9454082180504387,1.1559284904849312,0.5764538328718619,-0.5747873298421645,-1.4268489719860036,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.015425932968066663,0.8288063635538068,1.2359180132753964,0.5818613526525099,0.3931970681437111,0.04501538931410065,-0.19543506808963637,-0.37549849060221824,0.8288063635538084,0.9743984433958695,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9873993436193877,0.025940031099807543,-1.3790397480165613,-0.8095852938684521,0.4023532302146519,-0.029305163774832554,-1.2044432310566484,1.4518716199361261,0.025940031099807987,-1.5311073510409585,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.20213259115720875,-1.2463038182733803,-1.6192051427145322,-0.42234140874966,-0.7229154786427454,0.1669189746807308,-0.02929086298204605,-1.0891146293991636,-1.2463038182733805,-1.501697241172179,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9873993436193877,-0.8711022643098535,-1.0961470225926355,1.080202056526309,0.4023532302146519,-1.6605369868018272,-1.2044432310566484,2.2420222951428874,-0.8711022643098509,-0.9482860898493156,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.10100736107155865,0.3950471568688962,1.8015646306969961,1.080202056526309,0.4023532302146519,1.379284721422677,0.006960906103250162,0.10032943554167974,0.3950471568688987,1.804775681182091,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4081804150823181,2.070343670870402,0.15260359100988166,-0.001344031765467181,1.3252019925531782,1.3998105114518253,0.938500488983407,-0.3788079751367508,2.0703436708704026,-0.56366298024104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.312504751202361,0.5139950526078937,1.2470165478051887,0.5179090589278004,0.4023532302146519,-0.020832545686030473,-0.8205134281317206,-0.391149837442179,0.5139950526078964,1.145649370902465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2616343054178743,-0.7728136277824229,0.7021768222590691,1.080202056526309,0.4023532302146519,0.877770653592142,-1.1845925048784838,-0.11835470684911908,-0.7728136277824236,1.2243083957987877,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.38144786929921554,-0.018755993857655463,0.3461091290737589,-0.8095852938684521,0.36451971566902064,-0.029305163774832554,-1.2044432310566484,-0.8071438821474527,-0.018755993857655757,0.42138091043079884,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0521254843269028,1.964181288826031,1.6432588181642898,0.13460160085988102,0.4023532302146519,-1.45608165256727,-0.08890795173888259,0.6139374511152713,1.964181288826032,0.8326719388952437,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.21177121042979297,-0.8851024018054686,-0.20226946665058898,-0.06072870946427196,-2.083213849744688,-0.062202215949818035,-1.1777733909749502,-0.9870452628942707,-0.8851024018054675,0.16591269580086365,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,0.4074491051526822,-0.2514746283620972,-0.8095852938684521,0.4023532302146519,-0.029305163774832554,1.1559284904849312,-1.0891146293991636,0.4074491051526819,-0.40835543144787007,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.18087248655434085,0.22708812530049977,-0.16169117446655526,-0.21254099668353427,-0.038259815127310894,-0.7332208449747334,-0.0832949877850566,-0.18154803987614407,0.22708812530049916,-0.24482935474600792,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,-0.656678545056241,0.9594590039015256,1.080202056526309,0.4023532302146519,0.9910906971060046,-1.2044432310566484,-0.8184697476908955,-0.6566785450562416,1.4700732912922174,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8393789870215594,-1.0259241805570218,-0.17318885509682136,0.6367256590091706,0.4023532302146519,-1.5812852199118839,-0.9771878218924859,0.11077921207396817,-1.0259241805570214,0.2666646260988986,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2296042588153724,-0.7836813144228547,0.7997087247862861,1.080202056526309,0.4023532302146519,0.7971274459571569,-1.1740097782649521,-0.28270467486371254,-0.7836813144228535,1.3501611642695135,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1438755161020042,-1.0841941592202764,-1.0577528228548838,-0.8095852938684521,0.4023532302146519,-0.029305163774832554,-0.024257370285858674,2.2420222951428874,-1.0841941592202762,-0.8300678722096274,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.18938557271825748,-1.3845258759070274,-0.28997763726190545,-0.8095852938684521,-2.1779376168872213,-0.029305163774832554,-0.7292838809082777,-1.0891146293991636,-1.3845258759070278,0.2849555664254252,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.06905125613489416,0.3578306574227912,-0.12332550161920866,0.33814870658355,0.4023532302146519,-0.029305163774832554,-0.6721687861762753,-0.038364115880090796,0.35783065742279074,-0.2521980548047278,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2644100362415433,-0.6222642040282095,0.961803315343313,1.080202056526309,0.4023532302146519,1.0352628236417527,-1.2044432310566484,-0.6718863984633472,-0.6222642040282094,1.4525605728672661,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2622483179186958,-0.4062209863732762,0.7130686424174733,1.080202056526309,0.4023532302146519,-0.6386240803255748,-1.1924253984364195,-0.40155797476291066,-0.4062209863732757,1.0351853492880316,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.20501848120630586,-0.0018578065912580014,-0.43985312017559414,1.080202056526309,0.6668446533514059,1.0203403149247015,-0.026571714758830182,2.0723658260074984,-0.001857806591256079,-0.4693000908068351,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9873993436193877,-0.018734684668163807,-0.2514746283620972,1.080202056526309,-2.1779376168872213,-1.6605369868018272,-0.024257370285858674,-1.0891146293991636,-0.018734684668161142,-0.2512335457862658,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5179708261715386,0.5139950526078937,-1.4033006204946494,1.080202056526309,1.6924986537655886,-1.6605369868018272,-0.024257370285858674,-1.0891146293991636,0.5139950526078964,-1.6693657602328174,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2462195247142669,0.6959435670771583,1.059040312022344,-0.3830017054764921,0.4023532302146519,0.22243631854563173,0.29069410963459896,-0.4392464579271794,0.6959435670771579,0.8564670905973242,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9853811988591323,0.5899836223329495,1.2292194924297497,0.9254530397645331,0.4023532302146519,0.3629457340857078,0.06572944122619262,1.3773840671664412,0.5899836223329491,1.0875756192226584,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.548236162230315,0.18912580422220812,-0.08190606930732043,-0.7505369983180177,0.4023532302146519,1.2805772525794905,1.1376120059257684,-0.3918693630178801,0.18912580422220915,-0.14268563549328464,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.249988096852338,-0.837934510867047,0.614533077114912,1.080202056526309,0.4023532302146519,-1.557081002121809,-1.1441392741288434,-0.18451441730744883,-0.8379345108670465,1.1533136383024452,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.20501848120630586,-0.44491847448900984,-1.019358623117132,-0.8095852938684521,0.4023532302146519,-0.029305163774832554,2.3361143512557208,-1.0891146293991636,-0.44491847448900784,-0.9890557970369949,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6907397671615626,1.1248229693686218,-0.05667009933849257,0.7051057244958545,0.4023532302146519,1.1692946176125887,1.4012667074078236,-0.8498140805823741,1.124822969368622,-0.455660446355992,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.13377441044645305,-0.2566304761461588,1.071991942602479,1.080202056526309,0.4023532302146519,0.6657529286260316,-0.8565681061782682,0.1387857457670555,-0.2566304761461564,1.3709298041290479,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.025221725881570446,1.3120348536421738,1.3152281437896753,-0.384101561714422,0.4023532302146519,0.5546399417687251,1.0895347745155488,0.04701625463284638,1.312034853642173,0.8219960295294727,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5140636161446477,-0.3788280232825402,-1.4082998908483024,1.080202056526309,0.4023532302146519,0.938764042686945,1.1559284904849312,0.5764538328718619,-0.37882802328253906,-1.464973797609637,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.010357584828928902,-0.8466286601793914,0.5157390420597161,0.9704602153015348,1.678941805654915,-1.6374795249833407,1.1071797333199327,0.05570052859512759,-0.8466286601793919,1.0361018892762164,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5179708261715386,-0.8711022643098535,-0.6354166257396147,-0.8095852938684521,-2.1779376168872213,1.6019266592521622,-0.024257370285858674,-1.0891146293991636,-0.8711022643098509,-0.3772338780920977,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0867841741509394,-0.0924644803071705,-0.5614164514432664,0.3541230790564366,0.4023532302146519,-0.40158325919423016,-0.30818412429837366,0.05434642143530114,-0.09246448030716946,-0.5746251706998163,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0980539010454824,0.3859694421457114,-0.1546017238791794,-0.24187805551106273,0.493989679358628,-0.4551235500896224,-1.098053016265744,-1.0891146293991636,0.38596944214571316,-0.2963746639500259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
